tanggal,reg,nearend,farend,speed,utz(%),tahun,tren,port_use,port_abandoned,speed list
2028-03-31 00:00:00,2,ME2-D2-PLM,172.20.21.28,-58424509440,2.461371183,5,150.1,"['port1/1/19', 'port1/1/13', 'port2/2/6', 'port2/2/7', 'port6/1/1', 'port6/1/2', 'port6/1/3', 'port6/1/4', 'port6/1/5', 'port6/1/6', 'port6/2/1', 'port6/2/2', 'port6/2/3', 'port6/2/4', 'port6/2/5', 'port6/2/6', 'port7/1/3', 'port7/1/4', 'port7/1/1', 'port7/1/2', 'port7/1/5', 'port7/1/6', 'port7/2/1', 'port7/2/3', 'port8/1/1', 'port8/1/6', 'port8/1/2', 'port8/1/3', 'port7/2/5', 'port1/2/12', 'port1/2/4', '9/2/5', '9/2/4', '7/2/6', '9/2/6', '7/2/3']",[],"[1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648]"
2022-06-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-07-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-08-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-09-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-10-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-11-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2022-12-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-0.00004,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-01-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-0.54908,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-02-28 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-0.55106,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-03-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-0.54898,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-04-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-05-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-06-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-07-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-08-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0.031482175,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-09-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0.001280099,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-10-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0.000383466,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-11-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0.000391819,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2023-12-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,0.026354253,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2024-01-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-0.227896065,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2024-02-29 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-1.051413417,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2024-03-31 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-2.542188883,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
2024-04-30 00:00:00,2,ME2-D2-TB,172.20.47.25,-21654705664,-2.577402353,5,1035.56,"['port1/1/1', 'port2/2/5', 'port3/1/17', 'port3/1/12', 'port3/1/11', 'port3/2/7', 'port3/2/15', 'port1/1/2', 'port3/2/10', 'port2/2/20', 'port3/1/5', 'port4/1/6', 'port1/1/8', 'port4/2/7', 'port3/1/4', 'port4/1/10', 'port5/2/3', 'port5/1/5', 'port1/1/14', 'port5/2/4', 'port5/1/2', 'port4/1/4', 'port5/2/1', 'port4/2/2', 'port4/2/3', 'port4/1/1', 'port4/1/2', 'port4/1/3', 'port5/2/7', 'port4/1/8', 'port2/1/16', 'port5/1/6', '1/1/1', '5/1/1', '1/1/8']",[],"[1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, -2147483648, 1000000000]"
